season,episode,speaker,symptom,test,drug,procedure,intent,diagnosis_stage,sarcasm,emotion,organ,correct_prediction,model_prediction,text,medical_entities,symptom_list,test_list,drug_list,procedure_list,organ_list,near_dup_cluster,source_intent,source_emotion,source_diagnosis_stage,prev_text_1,prev_text_2,feature_text,is_augmented
3,2,Clancy,göğüs ağrısı,,,,açıklama,hipotez,0,kaygı,göğüs,kimerizm,,"İki kaburgamın arasına bir şey koyuyorlar ve içimde dolaştırıyorlar,"" canım yanıyor.","[{""text"": ""göğüs ağrısı"", ""type"": ""Symptom""}, {""text"": ""kaburga"", ""type"": ""Anatomy""}]",göğüs ağrısı,,,,göğüs,,açıklama,kaygı,hipotez,Boynumda beni takip etmelerini sağlayan bir çip olduğunu hissediyorum.,Önkoluna küçük bir kesi yapıp kanamanın ne kadar sürede durduğunu ölçeceğiz.,"[SPEAKER=Clancy] [SYMPTOM=göğüs ağrısı] [ORGAN=göğüs] [PREV=Önkoluna küçük bir kesi yapıp kanamanın ne kadar sürede durduğunu ölçeceğiz. || Boynumda beni takip etmelerini sağlayan bir çip olduğunu hissediyorum.] [TEXT=İki kaburgamın arasına bir şey koyuyorlar ve içimde dolaştırıyorlar,"" canım yanıyor.]",False
3,2,Foreman,,üst ve alt endoskopi,,,açıklama,değerlendirme,0,nötr,gastrointestinal sistem,kimerizm,,Üst ve alt endoskopiler temiz çıktı.,"[{""text"": ""üst endoskopi"", ""type"": ""Test""}, {""text"": ""alt endoskopi"", ""type"": ""Test""}]",,üst ve alt endoskopi,,,gastrointestinal sistem,,açıklama,nötr,değerlendirme,"İki kaburgamın arasına bir şey koyuyorlar ve içimde dolaştırıyorlar,"" canım yanıyor.",Boynumda beni takip etmelerini sağlayan bir çip olduğunu hissediyorum.,"[SPEAKER=Foreman] [TEST=üst ve alt endoskopi] [ORGAN=gastrointestinal sistem] [PREV=Boynumda beni takip etmelerini sağlayan bir çip olduğunu hissediyorum. || İki kaburgamın arasına bir şey koyuyorlar ve içimde dolaştırıyorlar,"" canım yanıyor.] [TEXT=Üst ve alt endoskopiler temiz çıktı.]",False
3,2,House,kanama bozukluğu,,,,hipotez,hipotez,0,nötr,kan,kimerizm,,Bu basit bir kanama bozukluğu olabilir.,"[{""text"": ""kanama bozukluğu"", ""type"": ""Disease""}]",kanama bozukluğu,,,,kan,,hipotez,nötr,hipotez,Kan testlerinin hepsi normaldi ve altı dakikada pıhtılaştı.,Üst ve alt endoskopiler temiz çıktı.,[SPEAKER=House] [SYMPTOM=kanama bozukluğu] [ORGAN=kan] [PREV=Üst ve alt endoskopiler temiz çıktı. || Kan testlerinin hepsi normaldi ve altı dakikada pıhtılaştı.] [TEXT=Bu basit bir kanama bozukluğu olabilir.],False
3,2,House,boyun yarası,metal analizi,,,açıklama,değerlendirme,0,nötr,boyun,kimerizm,,Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.,"[{""text"": ""titanyum"", ""type"": ""Test""}, {""text"": ""cerrahi pin"", ""type"": ""Procedure""}, {""text"": ""boyun"", ""type"": ""Anatomy""}]",boyun yarası,metal analizi,,,boyun,,açıklama,nötr,değerlendirme,Çelişkili kanama zamanı sonuçlarını doğrulamak için pıhtılaşma faktörlerini çalışalım.,Çocuğun kanama bozukluğu var; kanamayı ancak 25 dakika sonra durdurabildim.,[SPEAKER=House] [SYMPTOM=boyun yarası] [TEST=metal analizi] [ORGAN=boyun] [PREV=Çocuğun kanama bozukluğu var; kanamayı ancak 25 dakika sonra durdurabildim. || Çelişkili kanama zamanı sonuçlarını doğrulamak için pıhtılaşma faktörlerini çalışalım.] [TEXT=Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.],False
3,2,Foreman,inflamasyon,,,,hipotez,hipotez,0,nötr,damar,kimerizm,,Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.,"[{""text"": ""inflamatuar reaksiyon"", ""type"": ""Disease""}, {""text"": ""damar"", ""type"": ""Anatomy""}]",inflamasyon,,,,damar,,hipotez,nötr,hipotez,Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.,Çelişkili kanama zamanı sonuçlarını doğrulamak için pıhtılaşma faktörlerini çalışalım.,[SPEAKER=Foreman] [SYMPTOM=inflamasyon] [ORGAN=damar] [PREV=Çelişkili kanama zamanı sonuçlarını doğrulamak için pıhtılaşma faktörlerini çalışalım. || Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.] [TEXT=Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.],False
3,2,House,düzensiz kanama,,,,açıklama,değerlendirme,0,nötr,kan,kimerizm,,"Önce kanama bozukluğu yoktu, sonra vardı,"" şimdi yine yok gibi görünüyor.","[{""text"": ""kanama bozukluğu"", ""type"": ""Disease""}]",düzensiz kanama,,,,kan,,açıklama,nötr,değerlendirme,Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.,Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça.,"[SPEAKER=House] [SYMPTOM=düzensiz kanama] [ORGAN=kan] [PREV=Boynundan çıkan metal titanyum; muhtemelen eski cerrahi pinden kalmış bir parça. || Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.] [TEXT=Önce kanama bozukluğu yoktu, sonra vardı,"" şimdi yine yok gibi görünüyor.]",False
3,2,Chase,,kan alma,,,açıklama,test,0,nötr,kan,kimerizm,,Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.,"[{""text"": ""kan alma"", ""type"": ""Procedure""}, {""text"": ""pıhtılaşma faktörleri"", ""type"": ""Test""}]",,kan alma,,,kan,,açıklama,nötr,test,"Önce kanama bozukluğu yoktu, sonra vardı,"" şimdi yine yok gibi görünüyor.",Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir.,"[SPEAKER=Chase] [TEST=kan alma] [ORGAN=kan] [PREV=Yabancı cisme karşı gelişen inflamatuar reaksiyon damara erozyon yapmış olabilir. || Önce kanama bozukluğu yoktu, sonra vardı,"" şimdi yine yok gibi görünüyor.] [TEXT=Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.]",False
3,2,Cameron,,PET taraması,,,açıklama,değerlendirme,0,nötr,parietal talamik alan,kimerizm,,Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum.,"[{""text"": ""PET taraması"", ""type"": ""Test""}, {""text"": ""parietal talamik alan"", ""type"": ""Anatomy""}]",,PET taraması,,,parietal talamik alan,,açıklama,nötr,değerlendirme,Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.,"Önce kanama bozukluğu yoktu, sonra vardı,"" şimdi yine yok gibi görünüyor.","[SPEAKER=Cameron] [TEST=PET taraması] [ORGAN=parietal talamik alan] [PREV=Önce kanama bozukluğu yoktu, sonra vardı,"" şimdi yine yok gibi görünüyor. || Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.] [TEXT=Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum.]",False
3,2,Chase,"nefes darlığı, pulmoner ödem, hipertansif kriz",,sodyum nitroprussid,"IV tedavi,"" oksijen",açıklama,başlangıç,0,kaygı,akciğer,kimerizm,,Pulmoner ödem ve ikinci evre hipertansif kriz gelişti,[],"nefes darlığı, pulmoner ödem, hipertansif kriz",,sodyum nitroprussid,"IV tedavi, "" oksijen",akciğer,,değerlendirme,kaygı,acil,Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum.,Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız.,"[SPEAKER=Chase] [SYMPTOM=nefes darlığı, pulmoner ödem, hipertansif kriz] [DRUG=sodyum nitroprussid] [PROCEDURE=IV tedavi, "" oksijen] [ORGAN=akciğer] [PREV=Kan alıp pıhtılaşma faktörlerinden herhangi biri düşük ya da eksik mi bakacağız. || Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum.] [TEXT=Pulmoner ödem ve ikinci evre hipertansif kriz gelişti]",False
3,2,Chase,yüksek sistolik tansiyon,,,,açıklama,değerlendirme,0,nötr,organlar,kimerizm,,Sistolik tansiyon 170 civarında; çok hızlı düşürürsek organ hipoperfüzyonu riski var.,"[{""text"": ""yüksek sistolik tansiyon"", ""type"": ""Symptom""}, {""text"": ""organ hipoperfüzyonu"", ""type"": ""Disease""}]",yüksek sistolik tansiyon,,,,organlar,,açıklama,nötr,değerlendirme,Pulmoner ödem ve ikinci evre hipertansif kriz gelişti,Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum.,[SPEAKER=Chase] [SYMPTOM=yüksek sistolik tansiyon] [ORGAN=organlar] [PREV=Parietal talamik bölgede PET taraması yapıp ağrı algısı var mı görmek istiyorum. || Pulmoner ödem ve ikinci evre hipertansif kriz gelişti] [TEXT=Sistolik tansiyon 170 civarında; çok hızlı düşürürsek organ hipoperfüzyonu riski var.],False
3,2,Foreman,,von Willebrand testi,,,açıklama,kesin_tanı,0,nötr,kan,kimerizm,,Clancy von Willebrand için pozitif çıktı.,"[{""text"": ""von Willebrand"", ""type"": ""Disease""}, {""text"": ""von Willebrand testi"", ""type"": ""Test""}]",,von Willebrand testi,,,kan,,açıklama,nötr,kesin_tanı,"Tansiyonu bu kadar yüksek bırakmak inme,"" miyokard enfarktüsü ve körlük riski taşır.",Sistolik tansiyon 170 civarında; çok hızlı düşürürsek organ hipoperfüzyonu riski var.,"[SPEAKER=Foreman] [TEST=von Willebrand testi] [ORGAN=kan] [PREV=Sistolik tansiyon 170 civarında; çok hızlı düşürürsek organ hipoperfüzyonu riski var. || Tansiyonu bu kadar yüksek bırakmak inme,"" miyokard enfarktüsü ve körlük riski taşır.] [TEXT=Clancy von Willebrand için pozitif çıktı.]",False
3,2,House,,transözofageal eko,,,diğer,test,0,nötr,kalp,kimerizm,,Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor.,"[{""text"": ""transözofageal eko"", ""type"": ""Test""}, {""text"": ""kalp"", ""type"": ""Anatomy""}]",,transözofageal eko,,,kalp,,diğer,nötr,test,Hipertansif kriz pıhtılaşma faktörlerini aktive ediyor olabilir.,Clancy von Willebrand için pozitif çıktı.,[SPEAKER=House] [TEST=transözofageal eko] [ORGAN=kalp] [PREV=Clancy von Willebrand için pozitif çıktı. || Hipertansif kriz pıhtılaşma faktörlerini aktive ediyor olabilir.] [TEXT=Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor.],False
3,2,Foreman,,eko,,,açıklama,değerlendirme,0,nötr,kalp,kimerizm,,"Eko temiz,"" kalp yapısında kusur görünmüyor.","[{""text"": ""eko"", ""type"": ""Test""}, {""text"": ""kalp"", ""type"": ""Anatomy""}]",,eko,,,kalp,,açıklama,nötr,değerlendirme,Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor.,Hipertansif kriz pıhtılaşma faktörlerini aktive ediyor olabilir.,"[SPEAKER=Foreman] [TEST=eko] [ORGAN=kalp] [PREV=Hipertansif kriz pıhtılaşma faktörlerini aktive ediyor olabilir. || Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor.] [TEXT=Eko temiz,"" kalp yapısında kusur görünmüyor.]",False
3,2,House,,miyosit biyopsisi,,,açıklama,test,0,nötr,kalp,kimerizm,,Sol tarafta hareket etmeyen birkaç bin miyosit var.,"[{""text"": ""miyosit biyopsisi"", ""type"": ""Test""}, {""text"": ""miyosit"", ""type"": ""Anatomy""}, {""text"": ""kalp"", ""type"": ""Anatomy""}]",,miyosit biyopsisi,,,kalp,,değerlendirme,nötr,test,"Eko temiz,"" kalp yapısında kusur görünmüyor.",Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor.,"[SPEAKER=House] [TEST=miyosit biyopsisi] [ORGAN=kalp] [PREV=Sorunun kalpte olup olmadığını görmek için transözofageal eko yapmamız gerekiyor. || Eko temiz,"" kalp yapısında kusur görünmüyor.] [TEXT=Sol tarafta hareket etmeyen birkaç bin miyosit var.]",False
3,2,Chase,"aritmi değil,"" hareketsiz miyositler",,,,açıklama,değerlendirme,0,nötr,kalp,kimerizm,,Bu aritmi değil,[],"aritmi değil, "" hareketsiz miyositler",,,,kalp,,açıklama,nötr,değerlendirme,Sol tarafta hareket etmeyen birkaç bin miyosit var.,"Eko temiz,"" kalp yapısında kusur görünmüyor.","[SPEAKER=Chase] [SYMPTOM=aritmi değil, "" hareketsiz miyositler] [ORGAN=kalp] [PREV=Eko temiz,"" kalp yapısında kusur görünmüyor. || Sol tarafta hareket etmeyen birkaç bin miyosit var.] [TEXT=Bu aritmi değil]",False
3,2,Chase,,DNA analizi,,biyopsi,açıklama,değerlendirme,0,nötr,kalp,kimerizm,,Kalpten alınan miyositlerin DNA’sı Clancy’nin diğer dokularındaki DNA ile eşleşmiyor.,"[{""text"": ""DNA analizi"", ""type"": ""Test""}, {""text"": ""biyopsi"", ""type"": ""Procedure""}, {""text"": ""miyosit"", ""type"": ""Anatomy""}, {""text"": ""kalp"", ""type"": ""Anatomy""}]",,DNA analizi,,biyopsi,kalp,,açıklama,nötr,değerlendirme,Bu aritmi değil,Sol tarafta hareket etmeyen birkaç bin miyosit var.,[SPEAKER=Chase] [TEST=DNA analizi] [PROCEDURE=biyopsi] [ORGAN=kalp] [PREV=Sol tarafta hareket etmeyen birkaç bin miyosit var. || Bu aritmi değil] [TEXT=Kalpten alınan miyositlerin DNA’sı Clancy’nin diğer dokularındaki DNA ile eşleşmiyor.],False
3,2,Cameron,görme bozukluğu,tarama,,,açıklama,değerlendirme,0,nötr,"retina, "" göz",kimerizm,,Gözlük kullanma gereksinimini açıklayan tutulum da var,[],görme bozukluğu,tarama,,,"retina, "" göz",,açıklama,nötr,değerlendirme,Femurdaki kemik iliğinde etkilenmiş hücre kümeleri var,Etkilenmiş hücrelerin yüzey proteinini hedefleyen antikorla benzer hücreleri tüm vücutta işaretleyebiliriz.,"[SPEAKER=Cameron] [SYMPTOM=görme bozukluğu] [TEST=tarama] [ORGAN=retina, "" göz] [PREV=Etkilenmiş hücrelerin yüzey proteinini hedefleyen antikorla benzer hücreleri tüm vücutta işaretleyebiliriz. || Femurdaki kemik iliğinde etkilenmiş hücre kümeleri var] [TEXT=Gözlük kullanma gereksinimini açıklayan tutulum da var]",False
3,2,Chase,,kateterizasyon,,"femoral arter kateteri, pupilden iğne girişimi",açıklama,tedavi,0,nötr,"femoral arter, kalp, retina, "" göz bebeği",kimerizm,,Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.,"[{""text"": ""kateterizasyon"", ""type"": ""Procedure""}, {""text"": ""femoral arter"", ""type"": ""Anatomy""}, {""text"": ""retina"", ""type"": ""Anatomy""}, {""text"": ""göz bebeği"", ""type"": ""Anatomy""}]",,kateterizasyon,,"femoral arter kateteri, pupilden iğne girişimi","femoral arter, kalp, retina, "" göz bebeği",,açıklama,nötr,tedavi,Gözlük kullanma gereksinimini açıklayan tutulum da var,Femurdaki kemik iliğinde etkilenmiş hücre kümeleri var,"[SPEAKER=Chase] [TEST=kateterizasyon] [PROCEDURE=femoral arter kateteri, pupilden iğne girişimi] [ORGAN=femoral arter, kalp, retina, "" göz bebeği] [PREV=Femurdaki kemik iliğinde etkilenmiş hücre kümeleri var || Gözlük kullanma gereksinimini açıklayan tutulum da var] [TEXT=Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.]",False
3,2,Chase,görme düzelmesi,,,,açıklama,tedavi,0,umut,göz,kimerizm,,Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.,"[{""text"": ""görme düzelmesi"", ""type"": ""Symptom""}, {""text"": ""göz"", ""type"": ""Anatomy""}]",görme düzelmesi,,,,göz,,değerlendirme,umut,tedavi,Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.,Gözlük kullanma gereksinimini açıklayan tutulum da var,[SPEAKER=Chase] [SYMPTOM=görme düzelmesi] [ORGAN=göz] [PREV=Gözlük kullanma gereksinimini açıklayan tutulum da var || Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.] [TEXT=Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.],False
3,2,Cameron,"nöbet,"" halüsinasyon",,klonazepam,,açıklama,değerlendirme,0,nötr,temporal lob,kimerizm,,Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.,"[{""text"": ""nöbet"", ""type"": ""Symptom""}, {""text"": ""halüsinasyon"", ""type"": ""Symptom""}, {""text"": ""klonazepam"", ""type"": ""Drug""}, {""text"": ""temporal lob"", ""type"": ""Anatomy""}]","nöbet, "" halüsinasyon",,klonazepam,,temporal lob,,açıklama,nötr,değerlendirme,Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.,Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz.,"[SPEAKER=Cameron] [SYMPTOM=nöbet, "" halüsinasyon] [DRUG=klonazepam] [ORGAN=temporal lob] [PREV=Etkilenmiş bölgeleri çıkardıktan sonra femoral arterden kalbe kateter ilerleteceğiz ve son olarak pupilden iğneyle retinadaki anormal hücreleri yok edeceğiz. || Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.] [TEXT=Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.]",False
3,2,House,,beyin taraması,,,açıklama,değerlendirme,0,nötr,beyin,kimerizm,,İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.,"[{""text"": ""beyin taraması"", ""type"": ""Test""}, {""text"": ""kan-beyin bariyeri"", ""type"": ""Anatomy""}, {""text"": ""beyin"", ""type"": ""Anatomy""}]",,beyin taraması,,,beyin,,açıklama,nötr,değerlendirme,Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.,Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin.,[SPEAKER=House] [TEST=beyin taraması] [ORGAN=beyin] [PREV=Artık yüzümü net görebiliyorsun; gözlüklerini atabilirsin. || Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.] [TEXT=İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.],False
3,2,House,,,,,açıklama,kesin_tanı,0,nötr,sistemik,kimerizm,,Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.,"[{""text"": ""kimerizm"", ""type"": ""Disease""}, {""text"": ""embriyo"", ""type"": ""Anatomy""}]",,,,,sistemik,,açıklama,nötr,kesin_tanı,İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.,Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor.,[SPEAKER=House] [ORGAN=sistemik] [PREV=Halüsinasyonlar ve nöbetler temporal lob tutulumu düşündürüyor. || İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.] [TEXT=Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.],False
3,2,House,,"beyin cerrahisi,"" elektriksel uyarı",,beyin ameliyatı,diğer,tedavi,0,nötr,beyin,kimerizm,,Uzaylı kaçırılma halüsinasyonunu tetikleyen nöronları elektrikle uyarıp kardeşe ait hücreleri ayırt ederek çıkaracağız.,"[{""text"": ""halüsinasyon"", ""type"": ""Symptom""}, {""text"": ""beyin cerrahisi"", ""type"": ""Procedure""}, {""text"": ""elektriksel uyarı"", ""type"": ""Procedure""}, {""text"": ""beyin"", ""type"": ""Anatomy""}]",,"beyin cerrahisi, "" elektriksel uyarı",,beyin ameliyatı,beyin,,diğer,nötr,tedavi,Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.,İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir.,"[SPEAKER=House] [TEST=beyin cerrahisi, "" elektriksel uyarı] [PROCEDURE=beyin ameliyatı] [ORGAN=beyin] [PREV=İşaretleyici kan-beyin bariyerini geçmemiş olabilir; bu yüzden beyin taraması temiz görünmüş olabilir. || Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.] [TEXT=Uzaylı kaçırılma halüsinasyonunu tetikleyen nöronları elektrikle uyarıp kardeşe ait hücreleri ayırt ederek çıkaracağız.]",False
3,2,Foreman,hafif halüsinasyon,beyin dalga izlemi,,,açıklama,değerlendirme,0,nötr,beyin,kimerizm,,Beyin dalgaları hafif halüsinasyon gösteriyor ve nöronlar ışık veriyor.,"[{""text"": ""hafif halüsinasyon"", ""type"": ""Symptom""}, {""text"": ""beyin dalga izlemi"", ""type"": ""Test""}, {""text"": ""nöron"", ""type"": ""Anatomy""}]",hafif halüsinasyon,beyin dalga izlemi,,,beyin,,açıklama,nötr,değerlendirme,Uzaylı kaçırılma halüsinasyonunu tetikleyen nöronları elektrikle uyarıp kardeşe ait hücreleri ayırt ederek çıkaracağız.,Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var.,[SPEAKER=Foreman] [SYMPTOM=hafif halüsinasyon] [TEST=beyin dalga izlemi] [ORGAN=beyin] [PREV=Çocuk tek kişi değil; iki farklı embriyonun birleşmesi sonucu oluşmuş kimerizm var. || Uzaylı kaçırılma halüsinasyonunu tetikleyen nöronları elektrikle uyarıp kardeşe ait hücreleri ayırt ederek çıkaracağız.] [TEXT=Beyin dalgaları hafif halüsinasyon gösteriyor ve nöronlar ışık veriyor.],False
